,AscensionNum,AlignmentScore,Location
4486,ON-PHL-20-00011,8105.0,Canada
4487,ON-PHL-20-00040,7593.0,Canada
4488,ON-PHL-20-00069,8105.0,Canada
4489,ON-PHL-20-00234,8105.0,Canada
4490,ON-PHL-20-01172,8103.0,Canada
4491,ON-PHL-20-01197,8104.0,Canada
4492,ON-PHL-20-01222,8105.0,Canada
4493,ON-PHL-20-01247,8105.0,Canada
4494,ON-PHL-20-01290,8104.0,Canada
4495,ON-PHL-20-01316,8104.0,Canada
4496,UN-UVAS-Lahore-III,8104.0,Pakistan
4497,964,8104.0,Singapore
4498,990,8104.0,Singapore
4499,Netherlands,5261.0,env
4500,2956,8103.0,Norway
4501,3014,8104.0,Norway
4502,2972,8101.0,Norway
4503,3080,8104.0,Norway
4504,3125,8104.0,Norway
4505,3171,8103.0,Norway
4506,FL-BPHL-1417,8103.0,USA
4507,FL-BPHL-1442,8105.0,USA
4508,FL-BPHL-1467,7862.0,USA
4509,MILK-9AB6FD,8102.0,England
4510,NORW-EE68E,8098.0,England
4511,CAMC-9B22FF,8100.0,England
4512,MILK-9A8906,8104.0,England
4513,MILK-9AB745,8104.0,England
4514,NORW-EFA27,8105.0,England
4515,NOTT-1134A3,8100.0,England
4516,QEUH-996428,8104.0,England
4517,QEUH-9B8BA3,8104.0,England
4518,QEUH-9B89E5,8100.0,England
4519,QEUH-9B852D,8104.0,England
4520,QEUH-9B8AC4,8104.0,England
4521,QEUH-9B8666,8105.0,England
4522,QEUH-9B9B57,8105.0,England
4523,QEUH-9B897C,8104.0,England
4524,QEUH-9B9E7C,8104.0,England
4525,QEUH-9B847B,8104.0,England
4526,QEUH-9B92AD,8104.0,England
4527,MILK-99CE06,8103.0,England
4528,MILK-99CE24,8102.0,England
4529,MILK-99D0E1,8104.0,England
4530,MILK-99CBE1,8100.0,England
4531,MILK-99CBF0,8104.0,England
4532,MILK-99D6EF,8103.0,England
4533,MILK-9A6698,8104.0,England
4534,MILK-9A8BD3,8104.0,England
4535,MILK-9A5426,8103.0,England
4536,MILK-9A5532,8104.0,Wales
4537,MILK-9A8D37,8104.0,England
4538,MILK-9A66B6,8102.0,England
4539,MILK-9A8362,8102.0,England
4540,MILK-9A5462,7832.0,England
4541,MILK-9A857B,8105.0,England
4542,MILK-9A6B3F,8103.0,Wales
4543,MILK-9A8C0D,8103.0,England
4544,MILK-9A6B8A,8102.0,England
4545,MILK-99A284,8103.0,England
4546,MILK-999D66,8102.0,England
4547,MILK-999E54,8100.0,England
4548,MILK-99A318,8104.0,England
4549,MILK-99A9BC,8099.0,England
4550,MILK-99A460,8102.0,England
4551,MILK-999D75,8104.0,England
4552,MILK-9773B7,8103.0,England
4553,MILK-977627,8102.0,England
4554,MILK-977399,8104.0,England
4555,MILK-978732,8102.0,England
4556,MILK-99C413,8101.0,England
4557,MILK-99DB3B,8103.0,England
4558,MILK-99DB2C,8105.0,England
4559,MILK-99DFF3,8101.0,England
4560,MILK-99C4AA,8102.0,Wales
4561,MILK-99C71A,8102.0,England
4562,MILK-99DD08,8104.0,England
4563,MILK-99D1FD,8104.0,England
4564,MILK-99C905,8102.0,England
4565,MILK-99C57A,8102.0,England
4566,MILK-99C6C2,8104.0,England
4567,MILK-9AA0A5,8102.0,England
4568,MILK-9A98DB,8102.0,England
4569,MILK-9AA588,8103.0,England
4570,MILK-9AA579,8101.0,England
4571,MILK-9AA61C,8103.0,Wales
4572,MILK-9A9F5E,8098.0,England
4573,MILK-9AA45E,8102.0,England
4574,MILK-9AA60D,8104.0,England
4575,MILK-9AAF3F,8104.0,England
4576,MILK-9A920A,8104.0,England
4577,MILK-9AB01D,8103.0,England
4578,MILK-9A9CC0,8102.0,England
4579,MILK-9A9AB7,8104.0,England
4580,MILK-9A905B,8103.0,England
4581,MILK-9A9C2A,8104.0,England
4582,MILK-9AB129,8104.0,England
4583,MILK-9A91D0,8102.0,England
4584,MILK-9AB29F,8102.0,England
4585,MILK-9A9352,8103.0,England
4586,ALDP-9522E2,8105.0,England
4587,ALDP-951F64,7573.0,England
4588,ALDP-951FBF,8104.0,England
4589,ALDP-9101A7,8104.0,England
4590,ALDP-932813,8103.0,England
4591,ALDP-938BF6,8105.0,England
4592,ALDP-90E607,8103.0,England
4593,ALDP-917A5A,8105.0,England
4594,ALDP-92B0E8,8102.0,England
4595,ALDP-8FD38D,8105.0,England
4596,ALDP-936FFC,8105.0,England
4597,MILK-9959B1,7825.0,England
4598,MILK-99434B,7769.0,England
4599,MILK-995C03,8104.0,Wales
4600,MILK-994080,8103.0,England
4601,MILK-993ED2,8099.0,England
4602,MILK-995641,8101.0,England
4603,MILK-994378,8100.0,England
4604,MILK-6A51D7,8104.0,England
4605,MILK-6AA406,8104.0,Wales
4606,MILK-6A383E,8104.0,England
4607,ALDP-688019,8105.0,England
4608,CAMC-9911DB,8105.0,England
4609,CAMC-99128D,8103.0,England
4610,CAMC-990840,8102.0,England
4611,MILK-993661,8102.0,England
4612,CAMC-991618,8099.0,England
4613,MILK-992E00,8105.0,England
4614,MILK-992CCA,8103.0,Wales
4615,MILK-9927F6,8103.0,England
4616,MILK-992E79,7908.0,Wales
4617,MILK-993546,8104.0,England
4618,MILK-993494,8103.0,England
4619,MILK-992899,8105.0,England
4620,MILK-992CBB,8102.0,England
4621,CAMC-9914E1,8100.0,England
4622,MILK-99476D,8102.0,Wales
4623,MILK-99534A,8100.0,England
4624,MILK-99485B,8103.0,England
4625,MILK-993CE7,8103.0,England
4626,MILK-993B08,8100.0,England
4627,MILK-993A0B,8102.0,England
4628,MILK-994633,8104.0,England
4629,MILK-994D89,8103.0,England
4630,MILK-99532C,8103.0,England
4631,MILK-994C9B,8103.0,England
4632,MILK-974F10,8100.0,England
4633,MILK-9758AB,8100.0,England
4634,MILK-974C91,8101.0,England
4635,ALDP-982D9D,8104.0,England
4636,MILK-975665,8104.0,England
4637,MILK-975498,8103.0,England
4638,MILK-974F7A,8101.0,England
4639,MILK-9751EC,8104.0,England
4640,ALDP-9828D8,8104.0,England
4641,MILK-974F2F,8100.0,England
4642,MILK-9757CC,8103.0,England
4643,MILK-976761,8100.0,England
4644,MILK-975CFA,8104.0,Wales
4645,MILK-975E12,8105.0,England
4646,MILK-93C9BC,8103.0,England
4647,ALDP-935959,8102.0,England
4648,ALDP-923E9B,8104.0,England
4649,ALDP-91D22F,8105.0,England
4650,ALDP-924191,8103.0,England
4651,ALDP-93578C,8104.0,England
4652,ALDP-928CF6,7830.0,England
4653,ALDP-92887A,8104.0,England
4654,MILK-970A6E,8099.0,England
4655,MILK-970B01,8103.0,England
4656,MILK-97165A,8104.0,England
4657,MILK-971766,7577.0,England
4658,MILK-970943,8100.0,England
4659,MILK-9717DF,8102.0,England
4660,MILK-970381,8099.0,England
4661,MILK-971308,8103.0,England
4662,MILK-9701F0,7826.0,England
4663,MILK-97113B,7590.0,England
4664,MILK-9701E1,8104.0,England
4665,ALDP-91F278,8103.0,England
4666,ALDP-922360,8105.0,England
4667,ALDP-91F885,8102.0,England
4668,ALDP-9550B8,8103.0,England
4669,ALDP-95A87F,8105.0,England
4670,ALDP-95A4F3,8101.0,England
4671,ALDP-95A569,8101.0,England
4672,ALDP-95CB47,8104.0,England
4673,ALDP-95A727,8105.0,England
4674,ALDP-95CF1E,8104.0,England
4675,ALDP-954CC4,7324.0,England
4676,ALDP-95D0CF,8101.0,England
4677,ALDP-95CBA1,8105.0,England
4678,ALDP-95CC71,8105.0,Wales
4679,ALDP-95218B,8105.0,England
4680,ALDP-952EFD,7787.0,England
4681,ALDP-95226A,7824.0,England
4682,ALDP-924E12,8105.0,England
4683,ALDP-9537C4,8103.0,England
4684,ALDP-9542D1,8105.0,England
4685,ALDP-954295,7545.0,England
4686,ALDP-9535E8,8104.0,England
4687,ALDP-95414D,8103.0,England
4688,ALDP-95610F,8104.0,England
4689,MILK-957854,8105.0,England
4690,ALDP-952ABD,8104.0,England
4691,ALDP-955CE1,8104.0,England
4692,ALDP-955B3F,8103.0,England
4693,ALDP-956460,8104.0,England
4694,ALDP-95276B,8105.0,England
4695,MILK-9576A5,8103.0,England
4696,ALDP-952877,8104.0,England
4697,ALDP-9560B7,8103.0,England
4698,MILK-9572CF,8105.0,England
4699,MILK-95702F,8103.0,England
4700,MILK-9569E9,8105.0,England
4701,ALDP-9513C2,8103.0,England
4702,ALDP-950DE3,8103.0,England
4703,ALDP-950FDE,7523.0,England
4704,MILK-9570F2,8101.0,England
4705,MILK-957186,8104.0,England
4706,ALDP-95317B,8104.0,England
4707,ALDP-95332A,8104.0,England
4708,ALDP-955838,8105.0,England
4709,ALDP-953393,8103.0,England
4710,ALDP-9534BE,8103.0,England
4711,ALDP-9532B4,8105.0,England
4712,ALDP-951438,8104.0,England
4713,ALDP-95081F,8105.0,England
4714,ALDP-95564D,8101.0,England
4715,ALDP-951641,8103.0,England
4716,ALDP-953ADA,7325.0,England
4717,ALDP-953005,8105.0,England
4718,ALDP-9445DB,8105.0,England
4719,ALDP-944614,8105.0,England
4720,MILK-9587ED,8105.0,England
4721,ALDP-944061,8103.0,England
4722,ALDP-9442F2,8105.0,England
4723,MILK-95847D,8101.0,England
4724,MILK-958A99,8104.0,England
4725,ALDP-9441AA,8104.0,England
4726,ALDP-943FB0,8102.0,England
4727,ALDP-95C28E,8104.0,England
4728,ALDP-95C813,8104.0,England
4729,ALDP-95AAC4,8105.0,England
4730,ALDP-95C901,8104.0,England
4731,ALDP-95CFC3,8105.0,England
4732,ALDP-95A095,8105.0,England
4733,ALDP-95CD23,8105.0,England
4734,ALDP-95A7BE,8104.0,England
4735,ALDP-95C497,8105.0,England
4736,ALDP-95CD6F,8104.0,England
4737,ALDP-95D01A,8103.0,England
4738,ALDP-94DC82,8103.0,England
4739,ALDP-94FE7B,8103.0,England
4740,ALDP-94FA4A,8103.0,England
4741,ALDP-94DF4D,7290.0,England
4742,ALDP-94FB47,8104.0,England
4743,ALDP-94FDE7,8105.0,England
4744,ALDP-94DCEC,8104.0,England
4745,ALDP-94E0A3,8105.0,England
4746,ALDP-9546C6,8105.0,England
4747,ALDP-94DFB6,8105.0,Wales
4748,ALDP-94E52C,7563.0,England
4749,ALDP-951A27,8105.0,England
4750,ALDP-951CF4,8103.0,England
4751,ALDP-951C21,8105.0,England
4752,ALDP-94E3B9,8104.0,England
4753,ALDP-6675E4,8099.0,England
4754,ALDP-664EBF,8103.0,England
4755,ALDP-95B0FE,8105.0,England
4756,ALDP-667DCE,8104.0,England
4757,ALDP-94492A,8105.0,England
4758,ALDP-94DE5F,8105.0,England
4759,ALDP-95B02B,8104.0,England
4760,ALDP-94DB85,8105.0,England
4761,ALDP-665C4B,8104.0,England
4762,ALDP-9449A2,8104.0,England
4763,ALDP-94B880,7003.0,England
4764,ALDP-94FF0F,8103.0,England
4765,ALDP-94CEBA,8104.0,England
4766,ALDP-94CAF2,8105.0,England
4767,ALDP-94C4B8,8103.0,England
4768,ALDP-94D183,8101.0,England
4769,ALDP-94CB2C,8105.0,England
4770,ALDP-94CC83,8105.0,England
4771,ALDP-94F215,8104.0,England
4772,ALDP-94CB3B,8103.0,England
4773,CAMC-94AA12,7544.0,England
4774,CAMC-9497B2,7659.0,England
4775,MILK-95D8B8,8104.0,England
4776,MILK-642CCC,8104.0,England
4777,ALDP-6D0540,8103.0,England
4778,ALDP-6C44E8,8105.0,England
4779,ALDP-6C505C,8103.0,England
4780,MILK-95D821,8103.0,England
4781,ALDP-6CD528,8104.0,England
4782,ALDP-6D23BD,7832.0,England
4783,MILK-95D8E5,8103.0,England
4784,CAMC-94B4E6,8102.0,England
4785,ALDP-94B905,8105.0,England
4786,ALDP-94A362,8104.0,England
4787,ALDP-94A04D,8105.0,England
4788,ALDP-94A450,8105.0,England
4789,ALDP-94F0C0,8104.0,England
4790,ALDP-94EC45,8105.0,England
4791,ALDP-94D314,8104.0,England
4792,CAMC-9479AF,8103.0,England
4793,CAMC-94774B,8102.0,England
4794,ALDP-8E5BBD,7810.0,England
4795,ALDP-8BD161,8105.0,England
4796,ALDP-8E4B45,8102.0,England
4797,CAMC-945F36,8104.0,England
4798,CAMC-94BE15,8103.0,England
4799,CAMC-94AD0A,8104.0,England
4800,CAMC-945EFD,8101.0,England
4801,CAMC-94A784,8104.0,England
4802,CAMC-9458B3,8104.0,England
4803,CAMC-94862F,7962.0,England
4804,CAMC-941B27,8105.0,England
4805,CAMC-941529,8104.0,England
4806,CAMC-942D11,8105.0,England
4807,CAMC-942ACF,7840.0,England
4808,CAMC-946CB6,7839.0,England
4809,CAMC-9464CD,8104.0,England
4810,CAMC-946946,8101.0,England
4811,ALDP-8B465C,8104.0,England
4812,ALDP-8D9DB6,8105.0,England
4813,ALDP-8DFFD8,8105.0,England
4814,ALDP-8E388B,8103.0,England
4815,ALDP-8FE067,8100.0,England
4816,ALDP-8B5E35,8103.0,England
4817,ALDP-8E3988,8105.0,England
4818,MILK-84D755,8104.0,England
4819,MILK-8274D2,8103.0,England
4820,MILK-8315D2,7860.0,England
4821,MILK-8328F6,8101.0,England
4822,MILK-82154E,8103.0,England
4823,MILK-845D4C,7839.0,England
4824,MILK-8262F7,8102.0,England
4825,MILK-85FE79,8105.0,England
4826,ALDP-6FAD0C,8103.0,England
4827,ALDP-746052,8105.0,England
4828,ALDP-748B8C,8104.0,England
4829,MILK-6F57A9,8104.0,England
4830,MILK-8603EF,8105.0,England
4831,MILK-6F58E2,7669.0,England
4832,ALDP-6FCE9E,8102.0,England
4833,ALDP-6E9052,8103.0,England
4834,ALDP-70414E,8104.0,England
4835,ALDP-703534,8105.0,England
4836,ALDP-71D151,8103.0,England
4837,ALDP-6EB80D,8101.0,England
4838,ALDP-71D78C,8103.0,England
4839,ALDP-704BE6,8103.0,England
4840,ALDP-6BDF5A,8100.0,England
4841,ALDP-6AEB2B,8102.0,England
4842,ALDP-6B421E,8104.0,England
4843,MILK-62D447,8102.0,England
4844,MILK-62CFB0,8103.0,England
4845,ALDP-6B5ABB,8105.0,England
4846,ALDP-6B8F6E,7863.0,England
4847,MILK-6160F2,8104.0,England
4848,MILK-62D81E,8104.0,England
4849,ALDP-6B712D,8104.0,England
4850,ALDP-6473FF,8103.0,England
4851,MILK-654289,8104.0,England
4852,ALDP-658B4E,7541.0,England
4853,ALDP-6761B1,8103.0,England
4854,ALDP-66ABC1,8105.0,England
4855,ALDP-68DA9E,8105.0,England
4856,ALDP-68C015,8103.0,England
4857,ALDP-65C209,8105.0,England
4858,ALDP-647F46,8104.0,England
4859,ALDP-66C822,8104.0,England
4860,ALDP-59A358,8104.0,England
4861,MILK-55C52F,8104.0,England
4862,ALDP-59985A,8105.0,England
4863,ALDP-5A01A0,8105.0,England
4864,ALDP-59C81B,8104.0,England
4865,MILK-58F374,8104.0,England
4866,ALDP-5D4C0C,8104.0,England
4867,ALDP-5CC9A6,8104.0,England
4868,ALDP-5D2A04,8103.0,England
4869,ALDP-5D69D6,8104.0,England
4870,ALDP-5C4FBB,8102.0,England
4871,ALDP-5CD0DD,8104.0,England
4872,ALDP-5D65A5,8102.0,England
4873,ALDP-5CF0BD,8103.0,England
4874,ALDP-5A3A0C,8105.0,England
4875,ALDP-5AFA4C,8104.0,England
4876,ALDP-5ADE51,8104.0,England
4877,ALDP-5A1B1A,7886.0,England
4878,ALDP-5C0D79,8104.0,England
4879,ALDP-5C2542,8103.0,England
4880,ALDP-5AB7A3,8105.0,England
4881,ALDP-5B94F6,8103.0,England
4882,ALDP-59FD28,8102.0,England
4883,ALDP-5AA80B,8104.0,England
4884,ALDP-5AAD93,8104.0,England
4885,ALDP-5A39E1,8105.0,England
4886,MILK-518EAC,7790.0,England
4887,ALDP-51D8E5,8104.0,England
4888,ALDP-51CD50,8104.0,England
4889,ALDP-522917,8105.0,England
4890,ALDP-51EF85,8100.0,England
4891,MILK-50ABF1,8102.0,England
4892,ALDP-522C78,7577.0,England
4893,ALDP-505482,8105.0,England
4894,ALDP-5074AE,8105.0,England
4895,ALDP-4F5019,7578.0,Wales
4896,ALDP-508935,8104.0,England
4897,ALDP-4FA375,8104.0,England
4898,MILK-4C16E7,8104.0,England
4899,ALDP-5031D8,8105.0,England
4900,MILK-4B30BD,8104.0,England
4901,ALDP-497152,8103.0,England
4902,ALDP-4AD362,8104.0,England
4903,ALDP-4AD423,8104.0,England
4904,ALDP-497CBB,8105.0,England
4905,ALDP-4985FB,8103.0,England
4906,ALDP-49DFCB,8105.0,England
4907,ALDP-4A92C3,8105.0,England
4908,ALDP-4A8367,8104.0,England
4909,ALDP-4A37CA,8103.0,England
4910,ALDP-4AE352,8103.0,England
4911,ALDP-4A519D,8101.0,England
4912,ALDP-497DE5,8103.0,England
4913,ALDP-4A5889,8103.0,England
4914,ALDP-497D12,8105.0,England
4915,MILK-4887BC,7544.0,England
4916,MILK-485E14,8105.0,England
4917,MILK-469766,8105.0,England
4918,QEUH-997C2F,8105.0,England
4919,QEUH-99BFE6,8105.0,England
4920,QEUH-9ACCAF,8104.0,England
4921,QEUH-9AF204,8105.0,England
4922,QEUH-9AF617,8100.0,England
4923,QEUH-9B40F3,8104.0,England
4924,SHEF-C376E,8102.0,England
4925,SHEF-CB2DE,8105.0,England
4926,EDB6892,8103.0,Scotland
4927,QEUH-99C370,8101.0,Scotland
4928,QEUH-9AF107,8103.0,Scotland
4929,QEUH-9B0F72,8104.0,Scotland
4930,QEUH-9B4530,8102.0,Scotland
4931,PHWC-16A7A4,8103.0,Wales
4932,PHWC-16A944,8105.0,Wales
4933,PHWC-16AAE7,8103.0,Wales
4934,PHWC-16AC78,8101.0,Wales
4935,PHWC-16AE09,8103.0,Wales
4936,PHWC-16AF9D,8104.0,Wales
4937,PHWC-16B187,8103.0,Wales
4938,PHWC-16B363,8104.0,Wales
4939,PHWC-16B56D,8104.0,Wales
4940,NM-UNM-00602,7106.0,USA
4941,NM-UNM-00627,7809.0,USA
4942,C20-05-R4,8105.0,Lithuania
4943,AG-ETHZ-280178,8103.0,Switzerland
4944,BE-ETHZ-280239,8100.0,Switzerland
4945,GE-ETHZ-280201,8102.0,Switzerland
4946,VD-ETHZ-280118,8104.0,Switzerland
4947,VD-ETHZ-280207,8100.0,Switzerland
4948,ZH-ETHZ-280196,8100.0,Switzerland
4949,CVL-8280,8104.0,France
4950,BRE-8932,8104.0,France
4951,GES-8783,8102.0,France
4952,GSTT-4106,8105.0,England
4953,GSTT-5350,7839.0,England
4954,GSTT-5658,8105.0,England
4955,GSTT-6744,7840.0,England
4956,MN-MDH-1663,8105.0,USA
4957,MN-MDH-1688,8105.0,USA
4958,MN-MDH-1713,8102.0,USA
4959,MD-MDH-0212,8101.0,USA
4960,UT-UPHL-01648,7957.0,USA
4961,UT-UPHL-05411,7843.0,USA
4962,UT-UPHL-03063,7016.0,USA
4963,UT-UPHL-03799,7687.0,USA
4964,TX-DSHS-0507,7330.0,USA
4965,20-52076,8104.0,Sweden
4966,3703,8104.0,Gambia
4967,GC19-1575,8104.0,Gambia
4968,GC19-3214,8104.0,Gambia
4969,GC19-3776,8104.0,Gambia
4970,GC19-3852,7864.0,Gambia
4971,GC19-2638,7864.0,Gambia
4972,GC19-2842,8105.0,Gambia
4973,GC19-3418,8103.0,Gambia
4974,GC19-3656,8104.0,Gambia
4975,NPHL-245,8104.0,Gambia
4976,NPHL-2555,7279.0,Gambia
4977,NPHL-2889,7862.0,Gambia
4978,NPHL-758,7864.0,Gambia
4979,DE-DHSS-F918676,8105.0,USA
4980,VIC10514,7763.0,Australia
4981,VIC9080,7820.0,Australia
4982,VIC10528,7891.0,Australia
4983,VIC11655,7745.0,Australia
4984,VIC10489,7905.0,Australia
4985,VIC11604,8096.0,Australia
4986,VIC8635,7859.0,Australia
4987,VIC10391,8028.0,Australia
4988,VIC8274,8041.0,Australia
4989,VIC9557,8054.0,Australia
4990,VIC10262,7968.0,Australia
4991,VIC6873,8095.0,Australia
4992,VIC13418,7976.0,Australia
4993,VIC7013,8031.0,Australia
4994,VIC9869,8091.0,Australia
4995,VIC13943,8056.0,Australia
4996,VIC10488,8100.0,Australia
4997,VIC11334,8103.0,Australia
4998,VIC11297,8102.0,Australia
4999,VIC13378,8064.0,Australia
5000,VIC9415,8101.0,Australia
5001,VIC9286,8102.0,Australia
5002,VIC10199,8105.0,Australia
5003,VIC1231,8086.0,Australia
5004,VIC11161,8103.0,Australia
5005,VIC8116,8006.0,Australia
5006,VIC14038,8102.0,Australia
5007,VIC6858,8083.0,Australia
5008,VIC10396,8103.0,Australia
5009,VIC10699,8100.0,Australia
5010,VIC7626,8102.0,Australia
5011,VIC7051,8096.0,Australia
5012,VIC10974,7614.0,Australia
5013,VIC10097,7394.0,Australia
5014,VIC11440,7640.0,Australia
5015,VIC10366,7925.0,Australia
5016,VIC6805,7943.0,Australia
5017,VIC10332,7705.0,Australia
5018,VIC10030,7920.0,Australia
5019,VIC8799,7429.0,Australia
5020,VIC11404,7681.0,Australia
5021,VIC10272,7936.0,Australia
5022,VIC10453,6880.0,Australia
5023,VIC1226,7060.0,Australia
5024,VIC10984,6561.0,Australia
5025,VIC10225,6966.0,Australia
5026,VIC8713,7685.0,Australia
5027,VIC9405,7658.0,Australia
5028,VIC11027,8100.0,Australia
5029,VIC9316,8101.0,Australia
5030,VIC14065,8103.0,Australia
5031,VIC9591,8102.0,Australia
5032,VIC8928,8102.0,Australia
5033,VIC10179,8103.0,Australia
5034,VIC7194,8103.0,Australia
5035,VIC10066,8103.0,Australia
5036,VIC10144,8089.0,Australia
5037,VIC10229,8105.0,Australia
5038,VIC10294,8103.0,Australia
5039,VIC10350,8102.0,Australia
5040,VIC10421,8103.0,Australia
5041,VIC10491,8102.0,Australia
5042,VIC10556,8100.0,Australia
5043,VIC10601,8103.0,Australia
5044,VIC10640,8105.0,Australia
5045,VIC10689,8102.0,Australia
5046,VIC10726,8101.0,Australia
5047,VIC10773,8103.0,Australia
5048,VIC10818,8100.0,Australia
5049,VIC10867,8102.0,Australia
5050,VIC10928,8102.0,Australia
5051,VIC10983,8100.0,Australia
5052,VIC11024,8100.0,Australia
5053,VIC11073,8103.0,Australia
5054,VIC11120,8100.0,Australia
5055,VIC11174,8102.0,Australia
5056,VIC11240,8101.0,Australia
5057,VIC11335,8101.0,Australia
5058,VIC11399,8101.0,Australia
5059,VIC11461,8102.0,Australia
5060,VIC11545,8102.0,Australia
5061,VIC11613,8103.0,Australia
5062,VIC11680,8103.0,Australia
5063,VIC11747,8103.0,Australia
5064,VIC12018,8099.0,Australia
5065,VIC12168,8103.0,Australia
5066,VIC12385,8102.0,Australia
5067,VIC12715,8102.0,Australia
5068,VIC12922,8103.0,Australia
5069,VIC13183,8102.0,Australia
5070,VIC13297,8101.0,Australia
5071,VIC13337,8103.0,Australia
5072,VIC13384,8102.0,Australia
5073,VIC13436,8102.0,Australia
5074,VIC13566,8103.0,Australia
5075,VIC13607,8102.0,Australia
5076,VIC13674,8103.0,Australia
5077,VIC13777,8103.0,Australia
5078,VIC13857,8102.0,Australia
5079,VIC13919,8103.0,Australia
5080,VIC13981,8103.0,Australia
5081,VIC14018,8103.0,Australia
5082,VIC14075,8102.0,Australia
5083,VIC2240,8102.0,Australia
5084,VIC6716,8102.0,Australia
5085,VIC6756,8103.0,Australia
5086,VIC6790,8102.0,Australia
5087,VIC6830,8103.0,Australia
5088,VIC6869,8102.0,Australia
5089,VIC6911,8103.0,Australia
5090,VIC6941,8103.0,Australia
5091,VIC6987,8103.0,Australia
5092,VIC7046,8102.0,Australia
5093,VIC7101,8102.0,Australia
5094,VIC7163,8102.0,Australia
5095,VIC7207,8102.0,Australia
5096,VIC7241,8102.0,Australia
5097,VIC7299,8102.0,Australia
5098,VIC7355,8071.0,Australia
5099,VIC7398,8103.0,Australia
5100,VIC7431,8102.0,Australia
5101,VIC7472,8103.0,Australia
5102,VIC7509,8102.0,Australia
5103,VIC7538,8103.0,Australia
5104,VIC7573,8103.0,Australia
5105,VIC7616,8103.0,Australia
5106,VIC7657,8102.0,Australia
5107,VIC7693,8103.0,Australia
5108,VIC7724,8102.0,Australia
5109,VIC7756,8102.0,Australia
5110,VIC7787,8100.0,Australia
5111,VIC7828,8102.0,Australia
5112,VIC7856,8102.0,Australia
5113,VIC7891,8100.0,Australia
5114,VIC7935,8103.0,Australia
5115,VIC7974,8103.0,Australia
5116,VIC8022,8101.0,Australia
5117,VIC8073,8103.0,Australia
5118,VIC8114,8101.0,Australia
5119,VIC8169,8103.0,Australia
5120,VIC8221,8103.0,Australia
5121,VIC8305,8102.0,Australia
5122,VIC8346,8103.0,Australia
5123,VIC8394,8102.0,Australia
5124,VIC8433,8102.0,Australia
5125,VIC8462,8102.0,Australia
5126,VIC8505,8103.0,Australia
5127,VIC8541,8103.0,Australia
5128,VIC8604,8103.0,Australia
5129,VIC8658,8103.0,Australia
5130,VIC8721,8102.0,Australia
5131,VIC8767,8103.0,Australia
5132,VIC8805,8103.0,Australia
5133,VIC8846,8102.0,Australia
5134,VIC8879,8103.0,Australia
5135,VIC8916,8103.0,Australia
5136,VIC8953,8103.0,Australia
5137,VIC8982,8103.0,Australia
5138,VIC9020,8103.0,Australia
5139,VIC9075,8102.0,Australia
5140,VIC9140,8101.0,Australia
5141,VIC9189,8102.0,Australia
5142,VIC9235,8103.0,Australia
5143,VIC9283,8102.0,Australia
5144,VIC9323,8103.0,Australia
5145,VIC9379,8102.0,Australia
5146,VIC9452,8102.0,Australia
5147,VIC9516,8101.0,Australia
5148,VIC9572,8103.0,Australia
5149,VIC9625,8101.0,Australia
5150,VIC9694,8101.0,Australia
5151,VIC9735,8101.0,Australia
5152,VIC9775,8103.0,Australia
5153,VIC9813,8090.0,Australia
5154,VIC9875,8103.0,Australia
5155,VIC9922,8102.0,Australia
5156,VIC9962,8103.0,Australia
5157,DE-DHSS-F917751,8016.0,USA
5158,MI-MDHHS-SC21814,7488.0,USA
5159,MI-MDHHS-SC21839,7806.0,USA
5160,MI-MDHHS-SC21864,7503.0,USA
5161,MI-MDHHS-SC21871,7836.0,USA
5162,MI-MDHHS-SC21896,8105.0,USA
5163,MI-MDHHS-SC21922,8105.0,USA
5164,MI-MDHHS-SC21956,7826.0,USA
5165,MI-MDHHS-SC21982,8080.0,USA
5166,202660056,8105.0,England
5167,MOW-RII-MH255S,8105.0,Russia
5168,GA-CDC-5127,8104.0,USA
5169,ALDP-9CDB6F,8104.0,England
5170,ALDP-9CD5BC,8104.0,England
5171,ALDP-9CCE0D,8104.0,England
5172,ALDP-9CCF28,8103.0,England
5173,ALDP-9CCD5B,8104.0,England
5174,ALDP-9CD1C7,8103.0,England
5175,ALDP-9CD4BF,8103.0,England
5176,ALDP-9CD91A,8105.0,England
5177,ALDP-9CE08D,8103.0,England
5178,ALDP-9CD103,8101.0,England
5179,ALDP-9CDA53,8102.0,England
5180,ALDP-9CD112,8102.0,England
5181,MILK-9C1F9C,8104.0,England
5182,MILK-9C1E35,8100.0,England
5183,MILK-9C270C,8102.0,England
5184,MILK-9C1F7E,8104.0,England
5185,CAMC-9B1B5F,8104.0,England
5186,MILK-9C23AE,8102.0,England
5187,MILK-9C29D9,8102.0,England
5188,MILK-9C2380,8100.0,England
5189,MILK-9C2809,8104.0,England
5190,CAMC-9B1C4D,8103.0,England
5191,MILK-9C3677,8100.0,England
5192,MILK-9C36E0,8100.0,England
5193,MILK-9C31D0,8104.0,England
5194,MILK-9C3F30,8104.0,England
5195,MILK-9C3B69,8103.0,England
5196,MILK-9C3D63,8104.0,England
5197,MILK-9C38DB,8104.0,England
5198,MILK-9C31A3,8100.0,England
5199,MILK-9C34B9,8103.0,England
5200,MILK-9C3D36,8103.0,Wales
5201,MILK-9C4078,8102.0,England
5202,MILK-9C3B4B,8103.0,England
